426c6f617466697368,Water,Water,Water,Water
426f62626974576f726d48656164,,,,
426f62626974576f726d5365676d656e74,,,,
426f784a656c6c7966697368,,,,
4368616f746963507566666572,,,,
436f6c6f7373616c5371756964,,,,
437574746c6566697368,,,,
446576696c46697368,,,,
446576696c46697368416c74,,,,
4569646f6c6f6e5779726d426f6479,,,,
4569646f6c6f6e5779726d426f6479416c74,,,,
4569646f6c6f6e5779726d48656164,,,,
4569646f6c6f6e5779726d5461696c,,,,
4769616e745371756964,,,,
47756c70657245656c426f6479,,,,
47756c70657245656c426f6479416c74,,,,
47756c70657245656c48656164,,,,
47756c70657245656c5461696c,,,,
4c6173657266697368,,,,
4c756d696e6f7573436f7276696e61,,,,
4d69726167654a656c6c79,,,,
4d6f72617945656c,,,,
4f617266697368426f6479,,,,
4f61726669736848656164,,,,
4f6172666973685461696c,,,,
526561706572536861726b,,,,
546f7869634d696e6e6f77,,,,
566970657266697368,,,,
4163696445656c,,,,
42616279466c616b43726162,,,,
426c6f6f64776f726d466c6565696e67,,,,
426c6f6f64776f726d4e6f726d616c,,,,
437261676d61774d697265,,,,
466c616b43726162,,,,
47616d6d61536c696d65,,,,
49727261646961746564536c696d65,,,,
4d61756c6572,,,,
4e75636c656172546572726f72,,,,
4e75636c656172546f6164,,,,
4f7274686f63657261,,,,
5261646961746f72,,,,
536b7966696e,,,,
53756c706875726f7573536b61746572,,,,
5472696c6f62697465,,,,
4164756c744569646f6c6f6e5779726d426f6479,,,,
4164756c744569646f6c6f6e5779726d426f6479416c74,,,,
4164756c744569646f6c6f6e5779726d48656164,,,,
4164756c744569646f6c6f6e5779726d5461696c,,,,
4171756174696353636f75726765426f6479,,,,
4171756174696353636f75726765426f6479416c74,,,,
4171756174696353636f7572676548656164,,,,
4171756174696353636f757267655461696c,,,,
4172696573,,,,
41737472616c6163686e656147726f756e64,,,,
41737472616c6163686e656157616c6c,,,,
41737472616c50726f6265,,,,
41737472616c5365656b657253706974,,,,
41737472616c536c696d65,,,,
41746c6173,,,,
426967536967687473656572,,,,
467573696f6e466565646572,,,,
486164617269616e,,,,
48697665456e656d79,,,,
486976656c696e67,,,,
4d616e746973,,,,
4e6f7661,,,,
536d616c6c536967687473656572,,,,
5374656c6c617243756c6578,,,,
5477696e6b6c6572,,,,
41737472756d417572657573,,,,
417572657573537061776e,,,,
41737472756d44657573426f6479,,,,
41737472756d4465757348656164,,,,
41737472756d446575735461696c,,,,
4272696d6c696e67,,,,
4272696d73746f6e65456c656d656e74616c,,,,
42756d626c656675636b,,,,
42756d626c656675636b32,,,,
43616c616d69746173436c6f6e65,,,,
43617461636c79736d,,,,
436174617374726f706865,,,,
536f756c5365656b6572,,,,
43656173656c657373566f6964,,,,
4461726b456e65726779,,,,
437261625368726f6f6d,,,,
43726162756c6f6e,,,,
43616c616d697479457965,,,,
43686172726564536c696d65,,,,
43756c74697374417373617373696e,,,,
4465737061697253746f6e65,,,,
48656174537069726974,,,,
536372796c6c6172,,,,
536372796c6c617252616765,,,,
536f756c536c7572706572,,,,
4372796f67656e,,,,
4372796f67656e536869656c64,,,,
4465736572744e756973616e6365426f6479,,,,
4465736572744e756973616e636548656164,,,,
4465736572744e756973616e63655461696c,,,,
44657365727453636f75726765426f6479,,,,
44657365727453636f7572676548656164,,,,
44657365727453636f757267655461696c,,,,
436f736d6963477561726469616e426f6479,,,,
436f736d6963477561726469616e48656164,,,,
436f736d6963477561726469616e5461696c,,,,
4465766f757265726f66476f6473426f6479,,,,
4465766f757265726f66476f647348656164,,,,
4465766f757265726f66476f64735461696c,,,,
416e64726f6f6d6261,,,,
4e616e6f64726f6964,,,,
4e616e6f64726f696444797366756e6374696f6e616c,,,,
4e616e6f64726f6964506c61677565477265656e,,,,
4e616e6f64726f6964506c61677565526564,,,,
526570616972556e697443726974746572,,,,
41706f6c6c6f,,,,
41726573426f6479,,,,
4172657347617573734e756b65,,,,
417265734c6173657243616e6e6f6e,,,,
41726573506c61736d61466c616d657468726f776572,,,,
417265735465736c6143616e6e6f6e,,,,
417274656d6973,,,,
44726165646f6e,,,,
5468616e61746f73426f647931,,,,
5468616e61746f73426f647932,,,,
5468616e61746f7348656164,,,,
5468616e61746f735461696c,,,,
477265617453616e64536861726b,,,,
44616e6b43726565706572,,,,
4461726b4865617274,,,,
48697665426c6f62,,,,
48697665426c6f6232,,,,
486976654d696e64,,,,
4869766554756d6f72,,,,
416e6168697461,,,,
416e616869746173496365536869656c64,,,,
4171756174696341626572726174696f6e,,,,
4c657669617468616e,,,,
4c657669617468616e5374617274,,,,
4165726f536c696d65,,,,
41726d6f726564446967676572426f6479,,,,
41726d6f72656444696767657248656164,,,,
41726d6f7265644469676765725461696c,,,,
4175726f7261537069726974,,,,
426c6f6f6d536c696d65,,,,
426f686c646f6872,,,,
436e696472696f6e,,,,
436f736d6963456c656d656e74616c,,,,
437261776c6572416d626572,,,,
437261776c6572416d657468797374,,,,
437261776c65724372797374616c,,,,
437261776c65724469616d6f6e64,,,,
437261776c6572456d6572616c64,,,,
437261776c657252756279,,,,
437261776c65725361707068697265,,,,
437261776c6572546f70617a,,,,
4372696d756c616e426c69676874536c696d65,,,,
4372796f6e,,,,
4372796f536c696d65,,,,
45626f6e69616e426c69676874536c696d65,,,,
4569646f6c697374,,,,
466561726c657373476f6c646669736857617272696f72,,,,
46726f6766697368,,,,
486f727365,,,,
496365436c6173706572,,,,
496d70696f7573496d6d6f6c61746f72,,,,
4b696e67536c696d654a6577656c,,,,
4d616e746973536872696d70,,,,
4f7665726c6f61646564536f6c64696572,,,,
506572656e6e69616c536c696d65,,,,
5068616e746f6d537069726974,,,,
5068616e746f6d5370697269744c,,,,
5068616e746f6d5370697269744d,,,,
5068616e746f6d53706972697453,,,,
5069676779,,,,
50726f66616e6564456e65726779426f6479,,,,
50726f66616e6564456e657267794c616e7465726e,,,,
52696d65686f756e64,,,,
526f74646f67,,,,
53636f726e4561746572,,,,
53656155726368696e,,,,
53686f636b73746f726d53687574746c65,,,,
53746f726d6c696f6e,,,,
53756e736b61746572,,,,
537570657244756d6d794e5043,,,,
54686963635761696675,,,,
57696c6442756d626c656675636b,,,,
57756c6672756d416d706c6966696572,,,,
57756c6672756d44726f6e65,,,,
57756c6672756d47797261746f72,,,,
57756c6672756d486f7665726372616674,,,,
57756c6672756d526f766572,,,,
4f6c6444756b65,,,,
4f6c6444756b65546f6f746842616c6c,,,,
53756c706875726f7573536861726b726f6e,,,,
43616c616d69746173456e6368616e7444656d6f6e,,,,
44656d6f6e506f7274616c,,,,
457868756d65644865617274,,,,
4c65636865726f75734f7262,,,,
506572666f7261746f72426f64794c61726765,,,,
506572666f7261746f72426f64794d656469756d,,,,
506572666f7261746f72426f6479536d616c6c,,,,
506572666f7261746f7243797374,,,,
506572666f7261746f72486561644c61726765,,,,
506572666f7261746f72486561644d656469756d,,,,
506572666f7261746f7248656164536d616c6c,,,,
506572666f7261746f7248697665,,,,
506572666f7261746f725461696c4c61726765,,,,
506572666f7261746f725461696c4d656469756d,,,,
506572666f7261746f725461696c536d616c6c,,,,
506c616775656272696e676572476f6c69617468,,,,
506c61677565486f6d696e674d697373696c65,,,,
506c616775654d696e65,,,,
4d656c746572,,,,
50657374696c656e74536c696d65,,,,
506c616775656272696e6765724d696e69626f7373,,,,
506c6167756543686172676572,,,,
506c61677565436861726765724c61726765,,,,
506c616775657368656c6c,,,,
566972756c696e67,,,,
5068616e746f6d4675636b596f75,,,,
506f6c7465726768617374,,,,
506f6c7465726768617374486f6f6b,,,,
506f6c7465725068616e746f6d,,,,
50726f66616e6564477561726469616e436f6d6d616e646572,,,,
50726f66616e6564477561726469616e446566656e646572,,,,
50726f66616e6564477561726469616e4865616c6572,,,,
50726f66616e6564526f636b73,,,,
50726f766964656e6365,the Profaned Goddess,,,
50726f76537061776e446566656e7365,,,,
50726f76537061776e4865616c6572,,,,
50726f76537061776e4f6666656e7365,,,,
466c616d6550696c6c6172,,,,
52617661676572426f6479,,,,
52617661676572436c61774c656674,,,,
52617661676572436c61775269676874,,,,
5261766167657248656164,,,,
526176616765724865616432,,,,
526176616765724c65674c656674,,,,
526176616765724c65675269676874,,,,
526f636b50696c6c6172,,,,
436f736d69634c616e7465726e,,,,
436f736d69634d696e65,,,,
5369676e7573,Envoy of the Devourer,,,
436f7272757074536c696d65537061776e,,,,
436f7272757074536c696d65537061776e32,,,,
4372696d736f6e536c696d65537061776e,,,,
4372696d736f6e536c696d65537061776e32,,,,
4372696d756c616e536c696d65476f64,,,,
45626f6e69616e536c696d65476f64,,,,
536c696d65476f64436f7265,,,,
53706c69744372696d756c616e536c696d65476f64,,,,
53706c697445626f6e69616e536c696d65476f64,,,,
53746f726d576561766572426f6479,,,,
53746f726d57656176657248656164,,,,
53746f726d5765617665725461696c,,,,
416e74686f7a6f616e43726162,,,,
4171756174696355726368696e,,,,
42656c6368696e67436f72616c,,,,
476e6173686572,,,,
4d6963726f6269616c436c7573746572,,,,
53756c666c6f756e646572,,,,
546f786963617466697368,,,,
54726173686572,,,,
4261627947686f737442656c6c,,,,
426c696e646564416e676c6572,,,,
436c616d,,,,
457574726f70686963526179,,,,
47686f737442656c6c,,,,
4769616e74436c616d,,,,
507269736d4261636b,,,,
536561466c6f617479,,,,
5365614d696e6e6f77,,,,
53656153657270656e7431,,,,
53656153657270656e7432,,,,
53656153657270656e7433,,,,
53656153657270656e7434,,,,
53656153657270656e7435,,,,
4272696d73746f6e654865617274,,,,
536570756c6368657241726d,,,,
536570756c63686572426f6479,,,,
536570756c63686572426f6479456e6572677942616c6c,,,,
536570756c6368657248656164,,,,
536570756c636865725461696c,,,,
536f756c5365656b657253757072656d65,,,,
53757072656d6543616c616d69746173,Calamitas,,,
53757072656d6543617461636c79736d,,,,
53757072656d65436174617374726f706865,,,,
416e64726f6f6d6261467269656e646c79,,,,
44494c46,,,,
464150,,,,
534541484f45,,,,
5448494546,,,,
5749544348,,,,
596861726f6e,Dragon of Rebirth,,,